462	12.4534	11.9504
463	12.4601	11.9557
464	12.4667	11.961
465	12.4733	11.9663
466	12.4799	11.9716
467	12.4865	11.9769
468	12.493	11.9822
469	12.4996	11.9875
470	12.5061	11.9928
471	12.5126	11.998
472	12.5192	12.0033
473	12.5256	12.0086
474	12.5321	12.0138
475	12.5386	12.0191
476	12.545	12.0243
477	12.5515	12.0295
478	12.5579	12.0348
479	12.5643	12.04
480	12.5707	12.0452
481	12.5771	12.0504
482	12.5834	12.0556
483	12.5898	12.0608
484	12.5961	12.066
485	12.6024	12.0712
486	12.6087	12.0764
487	12.615	12.0815
488	12.6213	12.0867
489	12.6276	12.0919
490	12.6338	12.097
491	12.6401	12.1022
492	12.6463	12.1073
493	12.6525	12.1124
494	12.6587	12.1176
495	12.6649	12.1227
496	12.6711	12.1278
497	12.6772	12.1329
498	12.6834	12.1381
499	12.6895	12.1432
500	12.6957	12.1483
501	12.7018	12.1534
502	12.7079	12.1584
503	12.7139	12.1635
504	12.72	12.1686
505	12.7261	12.1737
506	12.7321	12.1787
507	12.7382	12.1838
508	12.7442	12.1889
509	12.7502	12.1939
510	12.7562	12.199
511	12.7622	12.204
512	12.7682	12.209
513	12.7741	12.2141
514	12.7801	12.2191
515	12.786	12.2241
516	12.7919	12.2291
517	12.7978	12.2341
518	12.8037	12.2391
519	12.8096	12.2441
520	12.8155	12.2491
521	12.8214	12.2541
522	12.8272	12.2591
523	12.8331	12.2641
524	12.8389	12.2691
525	12.8447	12.274
526	12.8505	12.279
527	12.8563	12.284
528	12.8621	12.2889
529	12.8679	12.2939
530	12.8737	12.2988
531	12.8794	12.3038
532	12.8852	12.3087
533	12.8909	12.3136
534	12.8966	12.3186
535	12.9023	12.3235
536	12.908	12.3284
537	12.9137	12.3333
538	12.9194	12.3382
539	12.925	12.3431
540	12.9307	12.348
541	12.9363	12.3529
542	12.942	12.3578
543	12.9476	12.3627
544	12.9532	12.3676
545	12.9588	12.3725
546	12.9644	12.3774
547	12.97	12.3822
548	12.9755	12.3871
549	12.9811	12.392
550	12.9866	12.3968
551	12.9922	12.4017
552	12.9977	12.4065
553	13.0032	12.4114
554	13.0087	12.4162
555	13.0142	12.421
556	13.0197	12.4259
557	13.0252	12.4307
558	13.0307	12.4355
559	13.0361	12.4403
560	13.0416	12.4452
561	13.047	12.45
562	13.0524	12.4548
563	13.0579	12.4596
564	13.0633	12.4644
565	13.0687	12.4692
566	13.0741	12.474
567	13.0794	12.4788
568	13.0848	12.4835
569	13.0902	12.4883
570	13.0955	12.4931
571	13.1009	12.4979
572	13.1062	12.5026
573	13.1115	12.5074
574	13.1168	12.5122
575	13.1221	12.5169
576	13.1274	12.5217
577	13.1327	12.5264
578	13.138	12.5312
579	13.1433	12.5359
580	13.1485	12.5406
581	13.1538	12.5454
582	13.159	12.5501
583	13.1643	12.5548
584	13.1695	12.5596
585	13.1747	12.5643
586	13.1799	12.569
587	13.1851	12.5737
588	13.1903	12.5784
589	13.1955	12.5831
590	13.2006	12.5878
591	13.2058	12.5925
592	13.211	12.5972
593	13.2161	12.6019
594	13.2212	12.6066
595	13.2264	12.6113
596	13.2315	12.616
597	13.2366	12.6206
598	13.2417	12.6253
599	13.2468	12.63
600	13.2519	12.6347
601	13.257	12.6393
602	13.262	12.644
603	13.2671	12.6486
604	13.2722	12.6533
605	13.2772	12.658
606	13.2822	12.6626
607	13.2873	12.6672
608	13.2923	12.6719
609	13.2973	12.6765
610	13.3023	12.6812
611	13.3073	12.6858
612	13.3123	12.6904
613	13.3173	12.695
614	13.3223	12.6997
615	13.3272	12.7043
616	13.3322	12.7089
617	13.3371	12.7135
618	13.3421	12.7181
619	13.347	12.7227
620	13.3519	12.7273
621	13.3569	12.7319
622	13.3618	12.7365
623	13.3667	12.7411
624	13.3716	12.7457
625	13.3765	12.7503
626	13.3814	12.7549
627	13.3862	12.7595
628	13.3911	12.7641
629	13.396	12.7686
630	13.4008	12.7732
631	13.4057	12.7778
632	13.4105	12.7823
633	13.4153	12.7869
634	13.4202	12.7915
635	13.425	12.796
636	13.4298	12.8006
637	13.4346	12.8051
638	13.4394	12.8097
639	13.4442	12.8142
640	13.449	12.8188
641	13.4537	12.8233
642	13.4585	12.8279
643	13.4633	12.8324
644	13.468	12.8369
645	13.4728	12.8415
646	13.4775	12.846
647	13.4823	12.8505
648	13.487	12.855
649	13.4917	12.8596
650	13.4964	12.8641
651	13.5011	12.8686
652	13.5058	12.8731
653	13.5105	12.8776
654	13.5152	12.8821
655	13.5199	12.8866
656	13.5246	12.8911
657	13.5292	12.8956
658	13.5339	12.9001
659	13.5386	12.9046
660	13.5432	12.9091
661	13.5479	12.9136
662	13.5525	12.9181
663	13.5571	12.9226
664	13.5618	12.9271
665	13.5664	12.9315
666	13.571	12.936
667	13.5756	12.9405
668	13.5802	12.945
669	13.5848	12.9494
670	13.5894	12.9539
671	13.594	12.9584
672	13.5985	12.9628
673	13.6031	12.9673
674	13.6077	12.9717
675	13.6122	12.9762
676	13.6168	12.9807
677	13.6213	12.9851
678	13.6259	12.9896
679	13.6304	12.994
680	13.6349	12.9984
681	13.6394	13.0029
682	13.644	13.0073
683	13.6485	13.0118
684	13.653	13.0162
685	13.6575	13.0206
686	13.662	13.0251
687	13.6664	13.0295
688	13.6709	13.0339
689	13.6754	13.0383
690	13.6799	13.0427
691	13.6843	13.0472
692	13.6888	13.0516
693	13.6932	13.056
694	13.6977	13.0604
695	13.7021	13.0648
696	13.7066	13.0692
697	13.711	13.0736
698	13.7154	13.078
699	13.7199	13.0824
700	13.7243	13.0868
701	13.7287	13.0912
702	13.7331	13.0956
703	13.7375	13.1
704	13.7419	13.1044
705	13.7463	13.1088
706	13.7506	13.1132
707	13.755	13.1176
708	13.7594	13.1219
709	13.7638	13.1263
710	13.7681	13.1307
711	13.7725	13.1351
712	13.7768	13.1395
713	13.7812	13.1438
714	13.7855	13.1482
715	13.7899	13.1526
716	13.7942	13.1569
717	13.7985	13.1613
718	13.8028	13.1657
719	13.8072	13.17
720	13.8115	13.1744
721	13.8158	13.1787
722	13.8201	13.1831
723	13.8244	13.1874
724	13.8287	13.1918
725	13.833	13.1961
726	13.8372	13.2005
727	13.8415	13.2048
728	13.8458	13.2092
729	13.8501	13.2135
730	13.8543	13.2178
731	13.8586	13.2222
732	13.8628	13.2265
733	13.8671	13.2309
734	13.8713	13.2352
735	13.8756	13.2395
736	13.8798	13.2438
737	13.884	13.2482
738	13.8883	13.2525
739	13.8925	13.2568
740	13.8967	13.2611
741	13.9009	13.2655
742	13.9051	13.2698
743	13.9093	13.2741
744	13.9135	13.2784
745	13.9177	13.2827
746	13.9219	13.287
747	13.9261	13.2913
748	13.9303	13.2956
749	13.9344	13.2999
750	13.9386	13.3043
751	13.9428	13.3086
752	13.9469	13.3129
753	13.9511	13.3172
754	13.9553	13.3214
755	13.9594	13.3257
756	13.9635	13.33
757	13.9677	13.3343
758	13.9718	13.3386
759	13.976	13.3429
760	13.9801	13.3472
761	13.9842	13.3515
762	13.9883	13.3558
763	13.9924	13.36
764	13.9966	13.3643
765	14.0007	13.3686
766	14.0048	13.3729
767	14.0089	13.3772
768	14.013	13.3814
769	14.0171	13.3857
770	14.0211	13.39
771	14.0252	13.3942
772	14.0293	13.3985
773	14.0334	13.4028
774	14.0375	13.407
775	14.0415	13.4113
776	14.0456	13.4156
777	14.0497	13.4198
778	14.0537	13.4241
779	14.0578	13.4283
780	14.0618	13.4326
781	14.0659	13.4368
782	14.0699	13.4411
783	14.0739	13.4454
784	14.078	13.4496
785	14.082	13.4538
786	14.086	13.4581
787	14.09	13.4623
788	14.0941	13.4666
789	14.0981	13.4708
790	14.1021	13.4751
791	14.1061	13.4793
792	14.1101	13.4835
793	14.1141	13.4878
794	14.1181	13.492
795	14.1221	13.4963
796	14.1261	13.5005
797	14.1301	13.5047
798	14.134	13.5089
799	14.138	13.5132
800	14.142	13.5174
801	14.146	13.5216
802	14.1499	13.5258
803	14.1539	13.5301
804	14.1578	13.5343
805	14.1618	13.5385
806	14.1658	13.5427
807	14.1697	13.5469
808	14.1737	13.5512
809	14.1776	13.5554
810	14.1815	13.5596
811	14.1855	13.5638
812	14.1894	13.568
813	14.1933	13.5722
814	14.1973	13.5764
815	14.2012	13.5806
816	14.2051	13.5848
817	14.209	13.589
818	14.2129	13.5933
819	14.2168	13.5975
820	14.2207	13.6017
821	14.2246	13.6059
822	14.2285	13.61
823	14.2324	13.6142
824	14.2363	13.6184
825	14.2402	13.6226
826	14.2441	13.6268
827	14.248	13.631
828	14.2519	13.6352
829	14.2557	13.6394
830	14.2596	13.6436
831	14.2635	13.6478
832	14.2673	13.652
833	14.2712	13.6561
834	14.2751	13.6603
835	14.2789	13.6645
836	14.2828	13.6687
837	14.2866	13.6729
838	14.2905	13.6771
839	14.2943	13.6812
840	14.2982	13.6854
841	14.302	13.6896
842	14.3058	13.6938
843	14.3097	13.6979
844	14.3135	13.7021
845	14.3173	13.7063
846	14.3212	13.7104
847	14.325	13.7146
848	14.3288	13.7188
849	14.3326	13.7229
850	14.3364	13.7271
